column1,column2,columns3,column4,column5,columns6
32,0.01,relu,24,0.16522245109081268,"[0.16636843979358673, 0.16509512066841125, 0.16235753893852234, 0.15958890318870544, 0.1593145728111267, 0.15671108663082123, 0.15481431782245636, 0.1525188386440277, 0.15516458451747894, 0.15161319077014923, 0.15026286244392395, 0.14872270822525024, 0.1480412632226944, 0.14476314187049866, 0.14325354993343353, 0.14296238124370575, 0.14015351235866547, 0.13979406654834747, 0.13553793728351593, 0.13653570413589478, 0.13466501235961914, 0.1337241232395172, 0.13371136784553528, 0.13494685292243958, 0.13278229534626007, 0.13050298392772675, 0.13190816342830658, 0.13049879670143127, 0.13321106135845184, 0.12803731858730316, 0.1319410651922226, 0.1290183812379837, 0.1299004852771759, 0.1254437267780304, 0.12887784838676453, 0.12611959874629974, 0.126759871840477, 0.1267968863248825, 0.12754513323307037, 0.12602001428604126, 0.12541300058364868, 0.12221622467041016, 0.12429438531398773, 0.12197408825159073, 0.12267925590276718, 0.12030836939811707, 0.11900769174098969, 0.11941137909889221, 0.11999914050102234, 0.11878844350576401, 0.11982662230730057, 0.12140648812055588, 0.11797259002923965, 0.11763904243707657, 0.11632567644119263, 0.12112332135438919, 0.11591660231351852, 0.1188744306564331, 0.11567650735378265, 0.11701233685016632, 0.116444431245327, 0.11533503234386444, 0.11641310155391693, 0.11612067371606827, 0.11703721433877945, 0.11507980525493622, 0.11553170531988144, 0.11533880978822708, 0.11549164354801178, 0.11549204587936401, 0.1159408912062645, 0.11591934412717819, 0.11472398042678833, 0.11480143666267395, 0.11447084695100784, 0.11663947254419327, 0.11383567750453949, 0.1145532876253128, 0.1149325743317604, 0.11704961955547333, 0.11623901128768921, 0.1147085651755333, 0.11444276571273804, 0.11597897112369537, 0.11450047791004181, 0.11578827351331711, 0.11471723020076752, 0.11559396982192993, 0.11395251750946045, 0.11683410406112671, 0.11482161283493042, 0.11485694348812103, 0.1141030490398407, 0.11601920425891876, 0.11381696909666061, 0.11509250849485397, 0.11476342380046844, 0.11720491945743561, 0.11423567682504654, 0.11761675775051117]"
32,0.01,relu,36,0.1673358529806137,"[0.157572939991951, 0.15720735490322113, 0.1569187492132187, 0.15629889070987701, 0.15534524619579315, 0.1539073884487152, 0.15441206097602844, 0.1540660858154297, 0.15440578758716583, 0.1519313007593155, 0.15277953445911407, 0.1512090563774109, 0.15075761079788208, 0.1492183357477188, 0.14834676682949066, 0.14877444505691528, 0.1453545093536377, 0.14607207477092743, 0.1422533094882965, 0.14489561319351196, 0.14252327382564545, 0.1434222012758255, 0.14190182089805603, 0.14341002702713013, 0.14060430228710175, 0.14273938536643982, 0.13945217430591583, 0.1413263976573944, 0.1390770524740219, 0.1411626785993576, 0.1383833885192871, 0.14063309133052826, 0.13772103190422058, 0.141079843044281, 0.13833735883235931, 0.13947291672229767, 0.13742606341838837, 0.13943688571453094, 0.13619115948677063, 0.13849583268165588, 0.13596504926681519, 0.13838258385658264, 0.13563762605190277, 0.1362103372812271, 0.1354520618915558, 0.13623733818531036, 0.13518422842025757, 0.135865718126297, 0.1341187208890915, 0.13624697923660278, 0.13445988297462463, 0.13587288558483124, 0.13478535413742065, 0.13487033545970917, 0.13455213606357574, 0.13506844639778137, 0.13384072482585907, 0.13491055369377136, 0.13413120806217194, 0.13569149374961853, 0.13403728604316711, 0.1348089873790741, 0.13346609473228455, 0.13401365280151367, 0.13297595083713531, 0.1338604837656021, 0.132463276386261, 0.13436193764209747, 0.13221892714500427, 0.13361692428588867, 0.13231441378593445, 0.13366374373435974, 0.13189104199409485, 0.13383345305919647, 0.13217394053936005, 0.13330437242984772, 0.13212253153324127, 0.1336202770471573, 0.13224905729293823, 0.13335615396499634, 0.13112883269786835, 0.13278497755527496, 0.1311049610376358, 0.13250799477100372, 0.1310836523771286, 0.13318940997123718, 0.13118717074394226, 0.13250093162059784, 0.13099385797977448, 0.13214991986751556, 0.13092108070850372, 0.1322862058877945, 0.13126036524772644, 0.13277122378349304, 0.13085946440696716, 0.13225027918815613, 0.13097241520881653, 0.13305342197418213, 0.13108594715595245, 0.13384494185447693]"
32,0.01,sigmoid,12,0.16939061880111694,"[0.0888575091958046, 0.08752623945474625, 0.08624168485403061, 0.08522149175405502, 0.08444273471832275, 0.0838523730635643, 0.08340056240558624, 0.08304496854543686, 0.08274774998426437, 0.08247227221727371, 0.08217371255159378, 0.08181530982255936, 0.0814111977815628, 0.0810149610042572, 0.0806647390127182, 0.08036495745182037, 0.08009350299835205, 0.0798390731215477, 0.07960435003042221, 0.07940662652254105, 0.07930836826562881, 0.07925426959991455, 0.07911058515310287, 0.0789250060915947, 0.0787317082285881, 0.0785454511642456, 0.07837411016225815, 0.07822272926568985, 0.0780961886048317, 0.07799991965293884, 0.07793501764535904, 0.07789534330368042, 0.07787295430898666, 0.07786303013563156, 0.07786363363265991, 0.0778745785355568, 0.07789594680070877, 0.07792764157056808, 0.07796959578990936, 0.0780215933918953, 0.07808326184749603, 0.07815436273813248, 0.07823429256677628, 0.0783211961388588, 0.07841189205646515, 0.07850267738103867, 0.07859482616186142, 0.07868965715169907, 0.0787864476442337, 0.07888451963663101, 0.07898151874542236, 0.07907523959875107, 0.07916631549596786, 0.07925733178853989, 0.07935373485088348, 0.07946079224348068, 0.07956989109516144, 0.07967709749937057, 0.07978811115026474, 0.07989881187677383, 0.08000889420509338, 0.08011732995510101, 0.08022487163543701, 0.08033428341150284, 0.08044221997261047, 0.08054391294717789, 0.08064164221286774, 0.08073519170284271, 0.08082521706819534, 0.08091609925031662, 0.08099677413702011, 0.08109903335571289, 0.08114137500524521, 0.08128897845745087, 0.08125688880681992, 0.08146142214536667, 0.08137620240449905, 0.08163801580667496, 0.0815228596329689, 0.08178938180208206, 0.08170369267463684, 0.08194415271282196, 0.08187345415353775, 0.08211874216794968, 0.08202782273292542, 0.08231981843709946, 0.08221260458230972, 0.08251147717237473, 0.08246082812547684, 0.08265352249145508, 0.08274596184492111, 0.08275933563709259, 0.0830458253622055, 0.08285034447908401, 0.0833447128534317, 0.08296473324298859, 0.08358205854892731, 0.08313481509685516, 0.08376217633485794, 0.08333523571491241]"
32,0.01,sigmoid,24,0.16446976363658905,"[0.17088790237903595, 0.17058271169662476, 0.16989806294441223, 0.1691676527261734, 0.1684613823890686, 0.1677999645471573, 0.16719846427440643, 0.16666653752326965, 0.16619019210338593, 0.16572216153144836, 0.16523857414722443, 0.16475337743759155, 0.16429007053375244, 0.16382312774658203, 0.16329346597194672, 0.1626945436000824, 0.1620042771100998, 0.1611916422843933, 0.16026979684829712, 0.1592913568019867, 0.1582944691181183, 0.15728892385959625, 0.15630321204662323, 0.15540580451488495, 0.15460969507694244, 0.15385495126247406, 0.15306320786476135, 0.15232063829898834, 0.15160050988197327, 0.15128396451473236, 0.1501430869102478, 0.1497490555047989, 0.1492432951927185, 0.14863677322864532, 0.14772778749465942, 0.14754191040992737, 0.1466006487607956, 0.1459466964006424, 0.14523248374462128, 0.14437183737754822, 0.1434764415025711, 0.14296208322048187, 0.14197857677936554, 0.14117954671382904, 0.1410752385854721, 0.1397177129983902, 0.13987794518470764, 0.13874998688697815, 0.13922376930713654, 0.13693812489509583, 0.13883782923221588, 0.13549591600894928, 0.13736554980278015, 0.13526715338230133, 0.13565847277641296, 0.1343206912279129, 0.13456475734710693, 0.1325078159570694, 0.13335171341896057, 0.13115395605564117, 0.13210327923297882, 0.12970800697803497, 0.13067710399627686, 0.12855036556720734, 0.12930557131767273, 0.12756690382957458, 0.12741947174072266, 0.12624816596508026, 0.12601131200790405, 0.12475333362817764, 0.12489619851112366, 0.12359298765659332, 0.12373924255371094, 0.12279390543699265, 0.1223243996500969, 0.1217675507068634, 0.12156391143798828, 0.1200445368885994, 0.12029767781496048, 0.11929164081811905, 0.11921077966690063, 0.11845974624156952, 0.1185094565153122, 0.11783097684383392, 0.11749263852834702, 0.11688991636037827, 0.11685623973608017, 0.11683280766010284, 0.11635138094425201, 0.11611244082450867, 0.11547569930553436, 0.11523901671171188, 0.11494287103414536, 0.11461452394723892, 0.11447779834270477, 0.11407570540904999, 0.1141209602355957, 0.11329877376556396, 0.1138114184141159, 0.11309480667114258]"
32,0.01,sigmoid,36,0.1654563844203949,"[0.15729698538780212, 0.1573365479707718, 0.15740084648132324, 0.1574658453464508, 0.15751023590564728, 0.15754538774490356, 0.15758971869945526, 0.15765614807605743, 0.15774187445640564, 0.15784382820129395, 0.1579524427652359, 0.15803509950637817, 0.15807464718818665, 0.1581222265958786, 0.15821905434131622, 0.15838436782360077, 0.15855471789836884, 0.1587030589580536, 0.15881940722465515, 0.1589370220899582, 0.15908567607402802, 0.15915220975875854, 0.15920275449752808, 0.1592140942811966, 0.15915007889270782, 0.15898285806179047, 0.15874193608760834, 0.15843632817268372, 0.15807516872882843, 0.1576247364282608, 0.15708109736442566, 0.1566399335861206, 0.15624326467514038, 0.15589982271194458, 0.15600624680519104, 0.15553085505962372, 0.15579847991466522, 0.15566714107990265, 0.15548811852931976, 0.15562668442726135, 0.1552451252937317, 0.155445858836174, 0.155082106590271, 0.15515093505382538, 0.1549241840839386, 0.1548880636692047, 0.15481555461883545, 0.15466119349002838, 0.1547917276620865, 0.15444695949554443, 0.15461339056491852, 0.15442493557929993, 0.1545102298259735, 0.15447992086410522, 0.15447621047496796, 0.1544584184885025, 0.15469276905059814, 0.15451563894748688, 0.1548510640859604, 0.15460065007209778, 0.15510571002960205, 0.1546572893857956, 0.1553342342376709, 0.15473712980747223, 0.15558896958827972, 0.15500299632549286, 0.1557263731956482, 0.1550937443971634, 0.15600959956645966, 0.1552274227142334, 0.15610654652118683, 0.15521594882011414, 0.15602675080299377, 0.1553250402212143, 0.15588922798633575, 0.1553882509469986, 0.15592484176158905, 0.15528124570846558, 0.15617980062961578, 0.15508624911308289, 0.15624146163463593, 0.15500417351722717, 0.15619808435440063, 0.154769629240036, 0.15612612664699554, 0.1542641967535019, 0.15562283992767334, 0.15422964096069336, 0.15521807968616486, 0.15396399796009064, 0.15494266152381897, 0.15360595285892487, 0.1548001617193222, 0.15330491960048676, 0.15456438064575195, 0.15302759408950806, 0.15426260232925415, 0.15248839557170868, 0.15383540093898773, 0.15194536745548248]"
32,0.01,tanh,12,0.16735732555389404,"[0.08169267326593399, 0.08070667088031769, 0.08048675209283829, 0.0806136429309845, 0.08055909723043442, 0.080579973757267, 0.08046574145555496, 0.08035777509212494, 0.08033701777458191, 0.08043540269136429, 0.08049982041120529, 0.08043844997882843, 0.08037935197353363, 0.08041302859783173, 0.08051010221242905, 0.08048254251480103, 0.0803806409239769, 0.08032773435115814, 0.08036758005619049, 0.08039893209934235, 0.08045661449432373, 0.08044685423374176, 0.08043697476387024, 0.08040475845336914, 0.08030208200216293, 0.08030029386281967, 0.08039472997188568, 0.08033221960067749, 0.08029856532812119, 0.08027058839797974, 0.08033141493797302, 0.08038534969091415, 0.0803438350558281, 0.0803719162940979, 0.08030819892883301, 0.0802256166934967, 0.08028393238782883, 0.08027610927820206, 0.08020162582397461, 0.08025916665792465, 0.08033648133277893, 0.08030958473682404, 0.08026491105556488, 0.08030840754508972, 0.08031345158815384, 0.0802944228053093, 0.08040134608745575, 0.08047475665807724, 0.08034362643957138, 0.08025136590003967, 0.08030357956886292, 0.08035477995872498, 0.08031951636075974, 0.0803200975060463, 0.08033064007759094, 0.08031267672777176, 0.08031368255615234, 0.08025388419628143, 0.08022163063287735, 0.0802994966506958, 0.0803804025053978, 0.0802861899137497, 0.08024901896715164, 0.08032344281673431, 0.08037524670362473, 0.08035813271999359, 0.08035697788000107, 0.08031267672777176, 0.08033904433250427, 0.08043240755796432, 0.08032320439815521, 0.08023600280284882, 0.0802411362528801, 0.08027272671461105, 0.08033965528011322, 0.08041242510080338, 0.08040525764226913, 0.08036225289106369, 0.08032563328742981, 0.08032076060771942, 0.08027800172567368, 0.08034159988164902, 0.08040747046470642, 0.08031734079122543, 0.08020677417516708, 0.08015023171901703, 0.08017022907733917, 0.0802261009812355, 0.08024358749389648, 0.08019527792930603, 0.08013638854026794, 0.0801224559545517, 0.08014912158250809, 0.08010918647050858, 0.0800183042883873, 0.08003413677215576, 0.08010020107030869, 0.0799853503704071, 0.07992818206548691, 0.07986711710691452]"
32,0.01,tanh,24,0.1634492129087448,"[0.1652791053056717, 0.16503633558750153, 0.16705119609832764, 0.1662716269493103, 0.16697917878627777, 0.16778525710105896, 0.16671578586101532, 0.1675395667552948, 0.16655249893665314, 0.16834264993667603, 0.1682858169078827, 0.1697685569524765, 0.16936106979846954, 0.16983206570148468, 0.17053166031837463, 0.17124053835868835, 0.17135390639305115, 0.17160603404045105, 0.17217884957790375, 0.17133767902851105, 0.17063282430171967, 0.16933146119117737, 0.16783079504966736, 0.16641658544540405, 0.16555479168891907, 0.16357088088989258, 0.16212695837020874, 0.1616082638502121, 0.1613938808441162, 0.16102804243564606, 0.1604989767074585, 0.15989495813846588, 0.15922048687934875, 0.15837576985359192, 0.15724393725395203, 0.155756875872612, 0.15398769080638885, 0.15203209221363068, 0.14992012083530426, 0.1475875973701477, 0.14531086385250092, 0.14319553971290588, 0.14133010804653168, 0.13985487818717957, 0.13869856297969818, 0.13769316673278809, 0.13683171570301056, 0.13605529069900513, 0.13525068759918213, 0.13437588512897491, 0.13352230191230774, 0.13274022936820984, 0.13204942643642426, 0.1314670741558075, 0.13099734485149384, 0.13058748841285706, 0.13011622428894043, 0.12950904667377472, 0.12880143523216248, 0.12816530466079712, 0.12762990593910217, 0.12707120180130005, 0.12623299658298492, 0.1253068745136261, 0.12430413067340851, 0.12348558008670807, 0.12273562699556351, 0.12218303978443146, 0.12166436016559601, 0.12129324674606323, 0.12091460824012756, 0.12067072093486786, 0.12046411633491516, 0.12034876644611359, 0.12016172707080841, 0.12002333253622055, 0.11978048831224442, 0.11961764097213745, 0.11932341009378433, 0.11922989785671234, 0.11895155906677246, 0.11877842247486115, 0.11850394308567047, 0.11821094155311584, 0.11788450181484222, 0.11766337603330612, 0.1173202395439148, 0.11725522577762604, 0.11692580580711365, 0.11703208088874817, 0.11660324037075043, 0.1168181449174881, 0.11637304723262787, 0.11654412746429443, 0.11617586761713028, 0.1163807064294815, 0.11609455198049545, 0.1162973940372467, 0.11602501571178436, 0.11621212959289551]"
32,0.01,tanh,36,0.16624055802822113,"[0.15745751559734344, 0.15784619748592377, 0.15792882442474365, 0.1579671949148178, 0.15814469754695892, 0.15840114653110504, 0.15851877629756927, 0.15847152471542358, 0.15845361351966858, 0.1585664600133896, 0.15875187516212463, 0.15870660543441772, 0.1587131917476654, 0.1588202863931656, 0.1588587760925293, 0.15883328020572662, 0.15868070721626282, 0.15841254591941833, 0.15808263421058655, 0.15778198838233948, 0.15763990581035614, 0.15756021440029144, 0.15740741789340973, 0.15721732378005981, 0.15693256258964539, 0.15642787516117096, 0.15570670366287231, 0.154963418841362, 0.1543266326189041, 0.1537947654724121, 0.15334093570709229, 0.15307563543319702, 0.15293799340724945, 0.1526997685432434, 0.152391254901886, 0.15206918120384216, 0.15166126191616058, 0.15112853050231934, 0.15052463114261627, 0.15002895891666412, 0.1498032659292221, 0.14974215626716614, 0.14965854585170746, 0.14959503710269928, 0.1497373878955841, 0.1500144898891449, 0.15034006536006927, 0.15078438818454742, 0.15130460262298584, 0.15182198584079742, 0.15180625021457672, 0.15263348817825317, 0.15215831995010376, 0.15331298112869263, 0.15277895331382751, 0.15365390479564667, 0.15339455008506775, 0.15389195084571838, 0.15385791659355164, 0.15428541600704193, 0.154476597905159, 0.15479426085948944, 0.1551603525876999, 0.15548574924468994, 0.15590800344944, 0.15628966689109802, 0.15646404027938843, 0.1570400446653366, 0.15688569843769073, 0.15738779306411743, 0.1571236252784729, 0.15751352906227112, 0.15712016820907593, 0.15748965740203857, 0.15701662003993988, 0.15741950273513794, 0.15684591233730316, 0.15727967023849487, 0.1567506045103073, 0.15722884237766266, 0.15685869753360748, 0.15720878541469574, 0.15711601078510284, 0.1572149097919464, 0.15736716985702515, 0.1573067009449005, 0.15758875012397766, 0.15734435617923737, 0.15774527192115784, 0.15727561712265015, 0.15780487656593323, 0.1571337729692459, 0.15773406624794006, 0.15691472589969635, 0.1575010120868683, 0.15665629506111145, 0.1571328192949295, 0.1562097668647766, 0.15661871433258057, 0.15572582185268402]"
32,0.1,relu,12,0.16738177835941315,"[0.08560808002948761, 0.08608528971672058, 0.08656244724988937, 0.0856749415397644, 0.08630657196044922, 0.08706457912921906, 0.0852591022849083, 0.08702363818883896, 0.08686962723731995, 0.08628275990486145, 0.08715539425611496, 0.08725190162658691, 0.08715321868658066, 0.08653384447097778, 0.08717088401317596, 0.08651988208293915, 0.08702638745307922, 0.08714982122182846, 0.08703245967626572, 0.08608407527208328, 0.08429316431283951, 0.08690278232097626, 0.08710066229104996, 0.0871482715010643, 0.08695679903030396, 0.08620715141296387, 0.08716040104627609, 0.08699136972427368, 0.08713812381029129, 0.08645814657211304, 0.08691484481096268, 0.0871129259467125, 0.08695091307163239, 0.08691675961017609, 0.08617551624774933, 0.08711927384138107, 0.08696781098842621, 0.08709840476512909, 0.08649182319641113, 0.08689495921134949, 0.08711547404527664, 0.08700157701969147, 0.08697553724050522, 0.08618056774139404, 0.08711563050746918, 0.08712828904390335, 0.08712812513113022, 0.08709358423948288, 0.08709249645471573, 0.08661574870347977, 0.08703852444887161, 0.08709271252155304, 0.0866161361336708, 0.08669069409370422, 0.08711566776037216, 0.08670827001333237, 0.08711400628089905, 0.08711747825145721, 0.08710528165102005, 0.0870661586523056, 0.08660098165273666, 0.08661871403455734, 0.08711583912372589, 0.08711452037096024, 0.08711331337690353, 0.08690844476222992, 0.08711283653974533, 0.08707849681377411, 0.08645258098840714, 0.08693581819534302, 0.08708028495311737, 0.0863356664776802, 0.08711745589971542, 0.0870378240942955, 0.08708860725164413, 0.08662184327840805, 0.08663635700941086, 0.08711615204811096, 0.08707503229379654, 0.0870906263589859, 0.0865301564335823, 0.08673477917909622, 0.08711499720811844, 0.08674754947423935, 0.08711428195238113, 0.08711761236190796, 0.08686444908380508, 0.08711452782154083, 0.08711796253919601, 0.08649150282144547, 0.08711941540241241, 0.08711531013250351, 0.08711835741996765, 0.08711869269609451, 0.0871148481965065, 0.08711811900138855, 0.08703970164060593, 0.08703519403934479, 0.08636924624443054, 0.08706232905387878]"
32,0.1,relu,24,0.16150440275669098,"[0.1716775894165039, 0.17001593112945557, 0.17047052085399628, 0.17011728882789612, 0.17207349836826324, 0.17140167951583862, 0.1718669980764389, 0.17104490101337433, 0.1730363816022873, 0.17063744366168976, 0.17031621932983398, 0.17085210978984833, 0.17079712450504303, 0.1706034392118454, 0.17053590714931488, 0.1707453578710556, 0.17078621685504913, 0.17076803743839264, 0.17072941362857819, 0.1710444837808609, 0.17437107861042023, 0.17030106484889984, 0.17114263772964478, 0.1707492470741272, 0.17097626626491547, 0.17450590431690216, 0.170597106218338, 0.17090502381324768, 0.17072072625160217, 0.171064555644989, 0.17092105746269226, 0.17396056652069092, 0.17078714072704315, 0.17079399526119232, 0.17083415389060974, 0.17079563438892365, 0.17082776129245758, 0.17086513340473175, 0.17081515491008759, 0.1708124428987503, 0.17087294161319733, 0.1709093600511551, 0.17082202434539795, 0.1707819402217865, 0.17079909145832062, 0.17089594900608063, 0.17079657316207886, 0.1707882285118103, 0.17077936232089996, 0.17076946794986725, 0.17082777619361877, 0.17080692946910858, 0.17077955603599548, 0.17077939212322235, 0.1707780659198761, 0.17078523337841034, 0.17113564908504486, 0.17074963450431824, 0.17079663276672363, 0.17078424990177155, 0.1707814782857895, 0.17079660296440125, 0.1707836538553238, 0.17073103785514832, 0.17080315947532654, 0.17078249156475067, 0.1708226501941681, 0.17077770829200745, 0.1708020120859146, 0.17078068852424622, 0.17083683609962463, 0.17079177498817444, 0.17079930007457733, 0.17080006003379822, 0.17079977691173553, 0.170801043510437, 0.17083144187927246, 0.17078959941864014, 0.17077584564685822, 0.17080646753311157, 0.17080765962600708, 0.1707710325717926, 0.1709516942501068, 0.17077909409999847, 0.17081908881664276, 0.1707763671875, 0.17082463204860687, 0.17079681158065796, 0.17077796161174774, 0.1707398146390915, 0.17078006267547607, 0.17080175876617432, 0.17079630494117737, 0.1707959920167923, 0.17080458998680115, 0.17078951001167297, 0.17077413201332092, 0.1708727478981018, 0.17086955904960632, 0.17077142000198364]"
32,0.1,relu,36,0.17821863293647766,"[0.16587404906749725, 0.16035853326320648, 0.15742653608322144, 0.1578926146030426, 0.15907850861549377, 0.15853744745254517, 0.15733776986598969, 0.1574678272008896, 0.15734310448169708, 0.15734271705150604, 0.15735094249248505, 0.15733985602855682, 0.15734165906906128, 0.15734124183654785, 0.15734024345874786, 0.15732276439666748, 0.15734338760375977, 0.15734905004501343, 0.15734121203422546, 0.15734124183654785, 0.1573411077260971, 0.15734124183654785, 0.15734103322029114, 0.15734094381332397, 0.15734119713306427, 0.15734121203422546, 0.15734095871448517, 0.1573529988527298, 0.15733779966831207, 0.15734171867370605, 0.15734149515628815, 0.15734152495861053, 0.15734151005744934, 0.15734146535396576, 0.15734155476093292, 0.1573411375284195, 0.1573411375284195, 0.1573411524295807, 0.1573411524295807, 0.1573411524295807, 0.1573411524295807, 0.1573411375284195, 0.1573411226272583, 0.1573411524295807, 0.1573420614004135, 0.1573418527841568, 0.15734171867370605, 0.1573418825864792, 0.15734156966209412, 0.15734192728996277, 0.15734118223190308, 0.1573411375284195, 0.1573411226272583, 0.1573411226272583, 0.1573411226272583, 0.1573410928249359, 0.1573410928249359, 0.1573410928249359, 0.1573410928249359, 0.1573410928249359, 0.1573411077260971, 0.1573411226272583, 0.1573411226272583, 0.1573411226272583, 0.1573411226272583, 0.1573411226272583, 0.1573411226272583, 0.1573411226272583, 0.1573410928249359, 0.1573411226272583, 0.1573411077260971, 0.1573411077260971, 0.1573411077260971, 0.1573411077260971, 0.1573410928249359, 0.1573410928249359, 0.1573410928249359, 0.1573411077260971, 0.1573410928249359, 0.15734124183654785, 0.1573413759469986, 0.15734128654003143, 0.15751323103904724, 0.15734130144119263, 0.15735654532909393, 0.15734097361564636, 0.1573410928249359, 0.15734107792377472, 0.15734116733074188, 0.1573410928249359, 0.1573411226272583, 0.15734121203422546, 0.15734104812145233, 0.15734104812145233, 0.15734106302261353, 0.15734106302261353, 0.15734104812145233, 0.15734106302261353, 0.15734106302261353, 0.15734106302261353]"
32,0.1,sigmoid,12,0.17262107133865356,"[0.08662833273410797, 0.0865429937839508, 0.0863911584019661, 0.08564544469118118, 0.08572167903184891, 0.08539790660142899, 0.08559687435626984, 0.08556253463029861, 0.0849834457039833, 0.08628708869218826, 0.08459915220737457, 0.08410386741161346, 0.08472445607185364, 0.08402945846319199, 0.08335793018341064, 0.08444298803806305, 0.08427198976278305, 0.08356374502182007, 0.08356987684965134, 0.08440586179494858, 0.08473411202430725, 0.08540899306535721, 0.08462834358215332, 0.08519253134727478, 0.08513056486845016, 0.08504204452037811, 0.08606018126010895, 0.08575921505689621, 0.08534405380487442, 0.08615047484636307, 0.0865388810634613, 0.08662916719913483, 0.08539898693561554, 0.0855267122387886, 0.08817481249570847, 0.08625271916389465, 0.08518242090940475, 0.08708859235048294, 0.0856265053153038, 0.08562774211168289, 0.08631167560815811, 0.08626358211040497, 0.08596067875623703, 0.08553705364465714, 0.0852089673280716, 0.08621589839458466, 0.08593999594449997, 0.08597215265035629, 0.08608167618513107, 0.08732286840677261, 0.08511985838413239, 0.08648669719696045, 0.08530907332897186, 0.08616011589765549, 0.08853352814912796, 0.08652997016906738, 0.08589992672204971, 0.08599680662155151, 0.08712933957576752, 0.08473724126815796, 0.08664517849683762, 0.08601769804954529, 0.0845039039850235, 0.08615007251501083, 0.08526693284511566, 0.0860452651977539, 0.08603078126907349, 0.08707644045352936, 0.08750064671039581, 0.08567376434803009, 0.08743039518594742, 0.08678077906370163, 0.08789237588644028, 0.0865887701511383, 0.08567140996456146, 0.08565046638250351, 0.08628403395414352, 0.08681744337081909, 0.0863434225320816, 0.08743821084499359, 0.0868874117732048, 0.08673106133937836, 0.08614412695169449, 0.085800901055336, 0.0865250900387764, 0.08521970361471176, 0.087589792907238, 0.08740752190351486, 0.08631644397974014, 0.08737639337778091, 0.08635654300451279, 0.08649082481861115, 0.08653905987739563, 0.08603521436452866, 0.08571740239858627, 0.08773955702781677, 0.08547166734933853, 0.08633389323949814, 0.08540822565555573, 0.08654589205980301]"
32,0.1,sigmoid,24,0.16932623088359833,"[0.1689573973417282, 0.16578516364097595, 0.16477467119693756, 0.16529101133346558, 0.16848944127559662, 0.16589699685573578, 0.16589537262916565, 0.16749843955039978, 0.16633473336696625, 0.1676206886768341, 0.16868682205677032, 0.1695874035358429, 0.1695965975522995, 0.16832512617111206, 0.1668807417154312, 0.16837210953235626, 0.1675703525543213, 0.16716529428958893, 0.16696473956108093, 0.16670268774032593, 0.16824699938297272, 0.1678164154291153, 0.1685469150543213, 0.1669708639383316, 0.1685723513364792, 0.166608527302742, 0.16549088060855865, 0.16853277385234833, 0.16954970359802246, 0.1672532856464386, 0.16619163751602173, 0.1657295823097229, 0.1668117791414261, 0.1670006960630417, 0.16718681156635284, 0.16923800110816956, 0.16865377128124237, 0.16728520393371582, 0.16978716850280762, 0.1658739298582077, 0.16780337691307068, 0.16841374337673187, 0.16994185745716095, 0.17232643067836761, 0.1689368039369583, 0.16912227869033813, 0.16852541267871857, 0.16690093278884888, 0.17088928818702698, 0.16800236701965332, 0.16929954290390015, 0.1672668308019638, 0.16903382539749146, 0.16766062378883362, 0.16835792362689972, 0.16840878129005432, 0.1693231165409088, 0.168708935379982, 0.16965381801128387, 0.1701364517211914, 0.16656726598739624, 0.16724450886249542, 0.16927114129066467, 0.16813713312149048, 0.1688195914030075, 0.16870777308940887, 0.16922585666179657, 0.16913655400276184, 0.16858254373073578, 0.16859593987464905, 0.16852876543998718, 0.16921283304691315, 0.16792137920856476, 0.16721656918525696, 0.16824087500572205, 0.16773483157157898, 0.1660914570093155, 0.17009420692920685, 0.1694648265838623, 0.16871534287929535, 0.16852837800979614, 0.1691325604915619, 0.16790063679218292, 0.16824381053447723, 0.16873937845230103, 0.17047081887722015, 0.1715085357427597, 0.16912168264389038, 0.16941750049591064, 0.17197978496551514, 0.1703883856534958, 0.17106357216835022, 0.17045503854751587, 0.16842789947986603, 0.16972509026527405, 0.1690939962863922, 0.16886219382286072, 0.1706179678440094, 0.16923774778842926, 0.17010164260864258]"
